nomeLocalidade,estado,Cidade tem Aluno,Probabilidade
bom jardim da serra,Santa Catarina,Não,7.0182004e-06
itapororoca,Paraíba,Não,7.013824e-06
alto alegre,Roraima,Não,7.011303e-06
olhos-d'água,Minas Gerais,Não,7.007626e-06
pontal,São Paulo,Não,7.0038777e-06
avaí,São Paulo,Não,7.001574e-06
araripina,Pernambuco,Não,6.999598e-06
governador nunes freire,Maranhão,Não,6.9881326e-06
arataca,Bahia,Não,6.985927e-06
crisólita,Minas Gerais,Não,6.985141e-06
barreira,Ceará,Não,6.983702e-06
valença do piauí,Piauí,Não,6.978176e-06
mulungu,Ceará,Não,6.972389e-06
marzagão,Goiás,Não,6.9711855e-06
cariri do tocantins,Tocantins,Não,6.9691046e-06
colorado do oeste,Rondônia,Não,6.9625817e-06
buritizeiro,Minas Gerais,Não,6.9591956e-06
godofredo viana,Maranhão,Não,6.9584526e-06
wall ferraz,Piauí,Não,6.9572584e-06
itacurubi,Rio Grande do Sul,Não,6.9517273e-06
hidrolândia,Goiás,Não,6.941174e-06
palestina,Alagoas,Não,6.927571e-06
porto xavier,Rio Grande do Sul,Não,6.927003e-06
são romão,Minas Gerais,Não,6.9261505e-06
inaciolândia,Goiás,Não,6.9226967e-06
divinolândia,São Paulo,Não,6.9174503e-06
varjão de minas,Minas Gerais,Não,6.915379e-06
seberi,Rio Grande do Sul,Não,6.9118582e-06
palmeirópolis,Tocantins,Não,6.9079833e-06
brasnorte,Mato Grosso,Não,6.905185e-06
paula freitas,Paraná,Não,6.9021294e-06
lucrécia,Rio Grande do Norte,Não,6.8976615e-06
buriti do tocantins,Tocantins,Não,6.89653e-06
florestópolis,Paraná,Não,6.894748e-06
bananeiras,Paraíba,Não,6.8936174e-06
camacan,Bahia,Não,6.889253e-06
trindade,Pernambuco,Não,6.8866198e-06
são fernando,Rio Grande do Norte,Não,6.8858703e-06
bom jesus,Rio Grande do Norte,Não,6.8822333e-06
são josé do calçado,Espírito Santo,Não,6.8660015e-06
ewbank da câmara,Minas Gerais,Não,6.86409e-06
sento sé,Bahia,Não,6.8594113e-06
david canabarro,Rio Grande do Sul,Não,6.854788e-06
gurinhém,Paraíba,Não,6.8499066e-06
balneário arroio do silva,Santa Catarina,Não,6.8366976e-06
nhamundá,Amazonas,Não,6.8335357e-06
alto paraíso,Rondônia,Não,6.8275494e-06
nova guarita,Mato Grosso,Não,6.8268137e-06
santana de mangueira,Paraíba,Não,6.8252775e-06
guapó,Goiás,Não,6.818921e-06
rochedo,Mato Grosso do Sul,Não,6.8130776e-06
laranjal,Paraná,Não,6.8073687e-06
vale do anari,Rondônia,Não,6.8024165e-06
medicilândia,Pará,Não,6.7894935e-06
milagres,Ceará,Não,6.781178e-06
braúnas,Minas Gerais,Não,6.7743526e-06
alfredo wagner,Santa Catarina,Não,6.7623596e-06
caibaté,Rio Grande do Sul,Não,6.7552696e-06
datas,Minas Gerais,Não,6.7444294e-06
cabeceira grande,Minas Gerais,Não,6.7439473e-06
damianópolis,Goiás,Não,6.7334972e-06
jaboticaba,Rio Grande do Sul,Não,6.7291453e-06
amaraji,Pernambuco,Não,6.7159513e-06
são paulo de olivença,Amazonas,Não,6.7118212e-06
córrego novo,Minas Gerais,Não,6.7095048e-06
dário meira,Bahia,Não,6.706511e-06
inhangapi,Pará,Não,6.706377e-06
são gabriel da palha,Espírito Santo,Não,6.705788e-06
fênix,Paraná,Não,6.699421e-06
serra dos aimorés,Minas Gerais,Não,6.698316e-06
novo horizonte do oeste,Rondônia,Não,6.696336e-06
castanheira,Mato Grosso,Não,6.6942484e-06
moreira sales,Paraná,Não,6.692525e-06
nova ibiá,Bahia,Não,6.690055e-06
cedro,Pernambuco,Não,6.6745065e-06
mato rico,Paraná,Não,6.6740736e-06
venha-ver,Rio Grande do Norte,Não,6.6687985e-06
santo antônio do aventureiro,Minas Gerais,Não,6.6671646e-06
cacequi,Rio Grande do Sul,Não,6.666586e-06
campo erê,Santa Catarina,Não,6.664374e-06
são josé das missões,Rio Grande do Sul,Não,6.6643674e-06
brejinho,Pernambuco,Não,6.662207e-06
palmital,Paraná,Não,6.6575894e-06
pratinha,Minas Gerais,Não,6.655127e-06
ibitinga,São Paulo,Não,6.6515863e-06
joão lisboa,Maranhão,Não,6.6500133e-06
sete barras,São Paulo,Não,6.645341e-06
faina,Goiás,Não,6.640811e-06
ocara,Ceará,Não,6.6384555e-06
inúbia paulista,São Paulo,Não,6.6383795e-06
macapá,Amapá,Não,6.6301864e-06
cachoeira alta,Goiás,Não,6.6299203e-06
coqueiro seco,Alagoas,Não,6.6268867e-06
piedade dos gerais,Minas Gerais,Não,6.6240177e-06
tarauacá,Acre,Não,6.623911e-06
turmalina,Minas Gerais,Não,6.617634e-06
tunas do paraná,Paraná,Não,6.6147004e-06
ilópolis,Rio Grande do Sul,Não,6.612392e-06
são miguel do gostoso,Rio Grande do Norte,Não,6.610475e-06
bujari,Acre,Não,6.6090824e-06
ribeiro gonçalves,Piauí,Não,6.5992253e-06
uirapuru,Goiás,Não,6.598168e-06
santana,Amapá,Não,6.5968848e-06
bandeirantes do tocantins,Tocantins,Não,6.581144e-06
bannach,Pará,Não,6.5721624e-06
riachão,Maranhão,Não,6.5673134e-06
porto mauá,Rio Grande do Sul,Não,6.5664676e-06
manga,Minas Gerais,Não,6.564132e-06
francisco santos,Piauí,Não,6.5581066e-06
maravilhas,Minas Gerais,Não,6.557663e-06
várzea,Rio Grande do Norte,Não,6.557381e-06
manaquiri,Amazonas,Não,6.5446297e-06
veredinha,Minas Gerais,Não,6.543594e-06
paulistana,Piauí,Não,6.5430013e-06
rio negro,Mato Grosso do Sul,Não,6.5254344e-06
quatiguá,Paraná,Não,6.5231266e-06
barroquinha,Ceará,Não,6.52307e-06
salgado filho,Paraná,Não,6.5210243e-06
aramari,Bahia,Não,6.512572e-06
inhapim,Minas Gerais,Não,6.5029276e-06
unistalda,Rio Grande do Sul,Não,6.5005834e-06
tesouro,Mato Grosso,Não,6.4832298e-06
foz do jordão,Paraná,Não,6.481344e-06
são bento do norte,Rio Grande do Norte,Não,6.4759197e-06
caiana,Minas Gerais,Não,6.4728083e-06
bom jesus do araguaia,Mato Grosso,Não,6.471851e-06
gavião,Bahia,Não,6.471684e-06
luiziana,Paraná,Não,6.461811e-06
antônio almeida,Piauí,Não,6.460646e-06
buritis,Rondônia,Não,6.460338e-06
campo largo do piauí,Piauí,Não,6.4597343e-06
charrua,Rio Grande do Sul,Não,6.453091e-06
rio do prado,Minas Gerais,Não,6.4508754e-06
tibagi,Paraná,Não,6.4483847e-06
jequitinhonha,Minas Gerais,Não,6.447431e-06
boa vista das missões,Rio Grande do Sul,Não,6.4471546e-06
são josé do goiabal,Minas Gerais,Não,6.4297906e-06
alvorada de minas,Minas Gerais,Não,6.4243477e-06
toropi,Rio Grande do Sul,Não,6.422644e-06
serranos,Minas Gerais,Não,6.41689e-06
alvorada d'oeste,Rondônia,Não,6.4162105e-06
guaramiranga,Ceará,Não,6.4144056e-06
santa maria madalena,Rio de Janeiro,Não,6.410755e-06
pitangueiras,São Paulo,Não,6.40922e-06
olímpio noronha,Minas Gerais,Não,6.4069773e-06
espírito santo,Rio Grande do Norte,Não,6.4068554e-06
esperança nova,Paraná,Não,6.40633e-06
ouro verde de goiás,Goiás,Não,6.3986795e-06
pato bragado,Paraná,Não,6.3899893e-06
ipanema,Minas Gerais,Não,6.3837156e-06
novo xingu,Rio Grande do Sul,Não,6.380642e-06
arapuã,Paraná,Não,6.3719285e-06
jacupiranga,São Paulo,Não,6.3675116e-06
enéas marques,Paraná,Não,6.3625707e-06
divinópolis do tocantins,Tocantins,Não,6.3476496e-06
alfredo chaves,Espírito Santo,Não,6.345023e-06
taperoá,Bahia,Não,6.339579e-06
manicoré,Amazonas,Não,6.3367625e-06
novo aripuanã,Amazonas,Não,6.324754e-06
serra nova dourada,Mato Grosso,Não,6.322691e-06
jussara,Paraná,Não,6.3189236e-06
cantanhede,Maranhão,Não,6.3168814e-06
antonina,Paraná,Não,6.3152133e-06
rio quente,Goiás,Não,6.3120156e-06
são sebastião do uatumã,Amazonas,Não,6.308646e-06
iuiú,Bahia,Não,6.3034313e-06
vila valério,Espírito Santo,Não,6.302963e-06
glória,Bahia,Não,6.298192e-06
apiaí,São Paulo,Não,6.2967447e-06
laguna carapã,Mato Grosso do Sul,Não,6.2920085e-06
santa maria da boa vista,Pernambuco,Não,6.2910244e-06
iracema,Roraima,Não,6.2905806e-06
inajá,Pernambuco,Não,6.2876356e-06
altinópolis,São Paulo,Não,6.274182e-06
sítio d'abadia,Goiás,Não,6.2707963e-06
douradina,Mato Grosso do Sul,Não,6.267843e-06
boa esperança,Minas Gerais,Não,6.266056e-06
campestre,Minas Gerais,Não,6.2481067e-06
pintópolis,Minas Gerais,Não,6.2478625e-06
indiavaí,Mato Grosso,Não,6.241782e-06
humaitá,Rio Grande do Sul,Não,6.233727e-06
comendador gomes,Minas Gerais,Não,6.232907e-06
igrapiúna,Bahia,Não,6.2326576e-06
pitanga,Paraná,Não,6.2319264e-06
rio branco do ivaí,Paraná,Não,6.2236763e-06
cedro,Ceará,Não,6.2233444e-06
porto de moz,Pará,Não,6.2218073e-06
jaraguari,Mato Grosso do Sul,Não,6.21007e-06
pindorama do tocantins,Tocantins,Não,6.204405e-06
irituia,Pará,Não,6.195181e-06
campestre,Alagoas,Não,6.190722e-06
igarapé-açu,Pará,Não,6.180835e-06
bandeirante,Santa Catarina,Não,6.177977e-06
campina do simão,Paraná,Não,6.17137e-06
mato queimado,Rio Grande do Sul,Não,6.1690985e-06
são pedro de alcântara,Santa Catarina,Não,6.1689398e-06
maraial,Pernambuco,Não,6.1674104e-06
camboriú,Santa Catarina,Não,6.167363e-06
mansidão,Bahia,Não,6.166022e-06
frei rogério,Santa Catarina,Não,6.1636883e-06
concórdia do pará,Pará,Não,6.163336e-06
peixoto de azevedo,Mato Grosso,Não,6.158788e-06
cafezal do sul,Paraná,Não,6.1562982e-06
porto barreiro,Paraná,Não,6.1533983e-06
abaíra,Bahia,Não,6.1533397e-06
santa maria das barreiras,Pará,Não,6.151327e-06
ponta de pedras,Pará,Não,6.1481423e-06
irapuã,São Paulo,Não,6.1469823e-06
porto rico,Paraná,Não,6.146894e-06
maripá de minas,Minas Gerais,Não,6.130911e-06
itaúba,Mato Grosso,Não,6.1305723e-06
ipuaçu,Santa Catarina,Não,6.1241094e-06
icaraíma,Paraná,Não,6.1219835e-06
presidente tancredo neves,Bahia,Não,6.118178e-06
rosário do sul,Rio Grande do Sul,Não,6.113174e-06
augusto pestana,Rio Grande do Sul,Não,6.0866532e-06
regeneração,Piauí,Não,6.0793727e-06
santo inácio do piauí,Piauí,Não,6.0760976e-06
rio rufino,Santa Catarina,Não,6.0641787e-06
bom jardim de minas,Minas Gerais,Não,6.058277e-06
juarez távora,Paraíba,Não,6.049813e-06
porto murtinho,Mato Grosso do Sul,Não,6.048809e-06
sagrada família,Rio Grande do Sul,Não,6.044104e-06
ivorá,Rio Grande do Sul,Não,6.043158e-06
balneário piçarras,Santa Catarina,Não,6.0403754e-06
pedra do anta,Minas Gerais,Não,6.0377374e-06
uruará,Pará,Não,6.035389e-06
lassance,Minas Gerais,Não,6.0327475e-06
arandu,São Paulo,Não,6.0201787e-06
nova esperança do sudoeste,Paraná,Não,6.018967e-06
sério,Rio Grande do Sul,Não,6.018244e-06
agricolândia,Piauí,Não,6.0041184e-06
iguape,São Paulo,Não,6.0003517e-06
canto do buriti,Piauí,Não,5.9960844e-06
amorinópolis,Goiás,Não,5.9881304e-06
silveirânia,Minas Gerais,Não,5.9878676e-06
mineiros do tietê,São Paulo,Não,5.9878334e-06
dezesseis de novembro,Rio Grande do Sul,Não,5.973825e-06
princesa,Santa Catarina,Não,5.965644e-06
heliodora,Minas Gerais,Não,5.9617705e-06
cordislândia,Minas Gerais,Não,5.957315e-06
são francisco do glória,Minas Gerais,Não,5.9573094e-06
igreja nova,Alagoas,Não,5.952783e-06
ilhota,Santa Catarina,Não,5.9366366e-06
santo antônio de posse,São Paulo,Não,5.93379e-06
roteiro,Alagoas,Não,5.9232852e-06
jaguaripe,Bahia,Não,5.9223134e-06
santana dos montes,Minas Gerais,Não,5.9216695e-06
onça de pitangui,Minas Gerais,Não,5.91519e-06
novo tiradentes,Rio Grande do Sul,Não,5.9112876e-06
brejinho de nazaré,Tocantins,Não,5.910594e-06
são pedro do paraná,Paraná,Não,5.902061e-06
aragominas,Tocantins,Não,5.9017343e-06
petrolândia,Santa Catarina,Não,5.893197e-06
florânia,Rio Grande do Norte,Não,5.8901514e-06
corrente,Piauí,Não,5.8886008e-06
itaju,São Paulo,Não,5.886164e-06
capetinga,Minas Gerais,Não,5.884727e-06
descoberto,Minas Gerais,Não,5.880116e-06
espigão alto do iguaçu,Paraná,Não,5.8726964e-06
rio do campo,Santa Catarina,Não,5.8676133e-06
cruzeiro do iguaçu,Paraná,Não,5.861724e-06
divinésia,Minas Gerais,Não,5.8616233e-06
urbano santos,Maranhão,Não,5.8611927e-06
são francisco do pará,Pará,Não,5.8579017e-06
marmelópolis,Minas Gerais,Não,5.8549135e-06
imbé de minas,Minas Gerais,Não,5.854182e-06
igarapé-miri,Pará,Não,5.852245e-06
giruá,Rio Grande do Sul,Não,5.8506935e-06
santana da vargem,Minas Gerais,Não,5.8324044e-06
confresa,Mato Grosso,Não,5.8264673e-06
paraíso do sul,Rio Grande do Sul,Não,5.823284e-06
piedade de ponte nova,Minas Gerais,Não,5.8225173e-06
taquarituba,São Paulo,Não,5.8106025e-06
peixe-boi,Pará,Não,5.8038236e-06
mormaço,Rio Grande do Sul,Não,5.8005203e-06
pingo-d'água,Minas Gerais,Não,5.7979487e-06
marco,Ceará,Não,5.796976e-06
ibirapitanga,Bahia,Não,5.7913944e-06
pequizeiro,Tocantins,Não,5.789225e-06
bananal,São Paulo,Não,5.784302e-06
divino,Minas Gerais,Não,5.7812135e-06
são joão do oeste,Santa Catarina,Não,5.7807893e-06
conceição do rio verde,Minas Gerais,Não,5.7795546e-06
cajuri,Minas Gerais,Não,5.7693996e-06
xexéu,Pernambuco,Não,5.7647467e-06
maxaranguape,Rio Grande do Norte,Não,5.7646585e-06
tufilândia,Maranhão,Não,5.762949e-06
estrela dalva,Minas Gerais,Não,5.7610587e-06
natividade da serra,São Paulo,Não,5.7544476e-06
anhumas,São Paulo,Não,5.74081e-06
patis,Minas Gerais,Não,5.7339817e-06
uruana de minas,Minas Gerais,Não,5.7198745e-06
mauá da serra,Paraná,Não,5.7163516e-06
augusto de lima,Minas Gerais,Não,5.716188e-06
nova módica,Minas Gerais,Não,5.7132997e-06
gaúcha do norte,Mato Grosso,Não,5.700113e-06
são jerônimo da serra,Paraná,Não,5.6930885e-06
santa tereza de goiás,Goiás,Não,5.692198e-06
ibirama,Santa Catarina,Não,5.6856547e-06
palmeira dos índios,Alagoas,Não,5.677268e-06
santa maria do oeste,Paraná,Não,5.670271e-06
apiacás,Mato Grosso,Não,5.6636727e-06
fátima do sul,Mato Grosso do Sul,Não,5.6595527e-06
sidrolândia,Mato Grosso do Sul,Não,5.6504714e-06
cruz,Ceará,Não,5.6498834e-06
delfim moreira,Minas Gerais,Não,5.648456e-06
vidal ramos,Santa Catarina,Não,5.6478316e-06
cotriguaçu,Mato Grosso,Não,5.6421354e-06
caatiba,Bahia,Não,5.6382146e-06
colônia leopoldina,Alagoas,Não,5.635279e-06
guarará,Minas Gerais,Não,5.634914e-06
são pedro da cipa,Mato Grosso,Não,5.630273e-06
jucati,Pernambuco,Não,5.623887e-06
santa mônica,Paraná,Não,5.6169297e-06
corguinho,Mato Grosso do Sul,Não,5.613063e-06
pilar do sul,São Paulo,Não,5.602672e-06
passabém,Minas Gerais,Não,5.598079e-06
formoso,Minas Gerais,Não,5.594845e-06
laranjeiras do sul,Paraná,Não,5.594471e-06
penedo,Alagoas,Não,5.5916603e-06
guaratinga,Bahia,Não,5.5905884e-06
vieiras,Minas Gerais,Não,5.583965e-06
caiçara do norte,Rio Grande do Norte,Não,5.577786e-06
lidianópolis,Paraná,Não,5.574e-06
marataízes,Espírito Santo,Não,5.5674386e-06
mampituba,Rio Grande do Sul,Não,5.566802e-06
aruanã,Goiás,Não,5.559703e-06
iraí de minas,Minas Gerais,Não,5.540463e-06
rio dos índios,Rio Grande do Sul,Não,5.538234e-06
doutor ulysses,Paraná,Não,5.5297155e-06
são domingos do sul,Rio Grande do Sul,Não,5.527359e-06
tomar do geru,Sergipe,Não,5.52238e-06
são caetano de odivelas,Pará,Não,5.5101277e-06
padre bernardo,Goiás,Não,5.504534e-06
matipó,Minas Gerais,Não,5.5033584e-06
são joão d'aliança,Goiás,Não,5.497174e-06
são francisco de paula,Minas Gerais,Não,5.4951456e-06
lafaiete coutinho,Bahia,Não,5.4936368e-06
cajueiro,Alagoas,Não,5.492112e-06
tupiratins,Tocantins,Não,5.4897873e-06
chiador,Minas Gerais,Não,5.4806274e-06
mamborê,Paraná,Não,5.4804555e-06
santa filomena do maranhão,Maranhão,Não,5.469083e-06
nova alvorada,Rio Grande do Sul,Não,5.4665074e-06
miguel leão,Piauí,Não,5.462802e-06
jaú do tocantins,Tocantins,Não,5.452689e-06
ibirapuã,Bahia,Não,5.451644e-06
lagoa do piauí,Piauí,Não,5.4248158e-06
sem-peixe,Minas Gerais,Não,5.4196394e-06
maria helena,Paraná,Não,5.41858e-06
heitoraí,Goiás,Não,5.4163893e-06
tacaratu,Pernambuco,Não,5.4109582e-06
ribeira do amparo,Bahia,Não,5.4101015e-06
são brás,Alagoas,Não,5.4076513e-06
união do sul,Mato Grosso,Não,5.4051507e-06
mucugê,Bahia,Não,5.390983e-06
santa cruz do arari,Pará,Não,5.381742e-06
novo repartimento,Pará,Não,5.3772173e-06
serranópolis,Goiás,Não,5.3752383e-06
coelho neto,Maranhão,Não,5.3606686e-06
teotônio vilela,Alagoas,Não,5.357102e-06
jaupaci,Goiás,Não,5.354604e-06
curuçá,Pará,Não,5.3527815e-06
santana do deserto,Minas Gerais,Não,5.3490407e-06
itaquiraí,Mato Grosso do Sul,Não,5.3478625e-06
atalanta,Santa Catarina,Não,5.3373055e-06
taipas do tocantins,Tocantins,Não,5.332223e-06
funilândia,Minas Gerais,Não,5.326556e-06
biquinhas,Minas Gerais,Não,5.305694e-06
parintins,Amazonas,Não,5.305527e-06
vicentina,Mato Grosso do Sul,Não,5.3051017e-06
cristais,Minas Gerais,Não,5.2990035e-06
itaguaçu da bahia,Bahia,Não,5.2917067e-06
trajano de moraes,Rio de Janeiro,Não,5.2890678e-06
belmonte,Santa Catarina,Não,5.2794726e-06
tucumã,Pará,Não,5.2784712e-06
capão da canoa,Rio Grande do Sul,Não,5.2751448e-06
primeiro de maio,Paraná,Não,5.2711366e-06
nova olinda,Tocantins,Não,5.2664886e-06
lábrea,Amazonas,Não,5.265946e-06
inhaúma,Minas Gerais,Não,5.2652836e-06
água clara,Mato Grosso do Sul,Não,5.2599735e-06
maria da fé,Minas Gerais,Não,5.2592814e-06
nilo peçanha,Bahia,Não,5.257752e-06
areias,São Paulo,Não,5.2544633e-06
presidente dutra,Maranhão,Não,5.2524147e-06
sapucaí-mirim,Minas Gerais,Não,5.2507767e-06
milagres do maranhão,Maranhão,Não,5.250466e-06
glaucilândia,Minas Gerais,Não,5.246617e-06
alvarães,Amazonas,Não,5.2450864e-06
camacho,Minas Gerais,Não,5.239887e-06
una,Bahia,Não,5.2357304e-06
são geraldo da piedade,Minas Gerais,Não,5.235311e-06
são sebastião da vargem alegre,Minas Gerais,Não,5.2254254e-06
ribeirão cascalheira,Mato Grosso,Não,5.2244536e-06
itumirim,Minas Gerais,Não,5.219195e-06
campo novo de rondônia,Rondônia,Não,5.2183786e-06
leandro ferreira,Minas Gerais,Não,5.2169953e-06
macajuba,Bahia,Não,5.2143487e-06
divisa alegre,Minas Gerais,Não,5.208832e-06
arantina,Minas Gerais,Não,5.2012124e-06
medeiros,Minas Gerais,Não,5.2003843e-06
manhuaçu,Minas Gerais,Não,5.198644e-06
lençóis,Bahia,Não,5.196958e-06
itajá,Rio Grande do Norte,Não,5.19149e-06
baião,Pará,Não,5.1899597e-06
caturaí,Goiás,Não,5.1870406e-06
renascença,Paraná,Não,5.186912e-06
iporã,Paraná,Não,5.1780303e-06
nova ipixuna,Pará,Não,5.177966e-06
major gercino,Santa Catarina,Não,5.1776406e-06
canhoba,Sergipe,Não,5.174965e-06
taquaral,São Paulo,Não,5.170476e-06
taiobeiras,Minas Gerais,Não,5.168805e-06
queiroz,São Paulo,Não,5.165705e-06
nova timboteua,Pará,Não,5.1568004e-06
alto alegre,São Paulo,Não,5.1535512e-06
nova mamoré,Rondônia,Não,5.153168e-06
janiópolis,Paraná,Não,5.147141e-06
cujubim,Rondônia,Não,5.1460565e-06
correntes,Pernambuco,Não,5.144948e-06
edealina,Goiás,Não,5.140543e-06
marques de souza,Rio Grande do Sul,Não,5.1392835e-06
relvado,Rio Grande do Sul,Não,5.1338266e-06
governador archer,Maranhão,Não,5.1312813e-06
rincão,São Paulo,Não,5.1298575e-06
arvoredo,Santa Catarina,Não,5.1243173e-06
batalha,Alagoas,Não,5.118618e-06
caiuá,São Paulo,Não,5.117983e-06
madalena,Ceará,Não,5.117495e-06
matões do norte,Maranhão,Não,5.1128754e-06
novo barreiro,Rio Grande do Sul,Não,5.1109746e-06
canguçu,Rio Grande do Sul,Não,5.109176e-06
coribe,Bahia,Não,5.1060974e-06
são domingos,Bahia,Não,5.098546e-06
terra roxa,São Paulo,Não,5.093807e-06
pugmil,Tocantins,Não,5.089529e-06
salgadinho,Pernambuco,Não,5.0834756e-06
santa terezinha de goiás,Goiás,Não,5.0796325e-06
junco do maranhão,Maranhão,Não,5.078533e-06
união de minas,Minas Gerais,Não,5.076364e-06
santa helena de minas,Minas Gerais,Não,5.07286e-06
ielmo marinho,Rio Grande do Norte,Não,5.0637677e-06
simão pereira,Minas Gerais,Não,5.0545286e-06
saubara,Bahia,Não,5.0532126e-06
hidrolina,Goiás,Não,5.048892e-06
parnarama,Maranhão,Não,5.042742e-06
darcinópolis,Tocantins,Não,5.039367e-06
altinho,Pernambuco,Não,5.037219e-06
antônio olinto,Paraná,Não,5.036057e-06
flor do sertão,Santa Catarina,Não,5.0343524e-06
aparecida,São Paulo,Não,5.028023e-06
esperança do sul,Rio Grande do Sul,Não,5.0268777e-06
santo expedito do sul,Rio Grande do Sul,Não,5.0219423e-06
nova laranjeiras,Paraná,Não,5.019089e-06
morro da garça,Minas Gerais,Não,5.018026e-06
porto acre,Acre,Não,5.01694e-06
vale do paraíso,Rondônia,Não,5.0166095e-06
dois irmãos do tocantins,Tocantins,Não,5.013984e-06
marcelândia,Mato Grosso,Não,5.010361e-06
bernardo do mearim,Maranhão,Não,5.008789e-06
morretes,Paraná,Não,5.0077574e-06
abreulândia,Tocantins,Não,5.00422e-06
ibicoara,Bahia,Não,5.0025974e-06
porto de pedras,Alagoas,Não,4.997643e-06
tenente portela,Rio Grande do Sul,Não,4.9967853e-06
claro dos poções,Minas Gerais,Não,4.9937316e-06
são joão nepomuceno,Minas Gerais,Não,4.9926653e-06
são gabriel,Rio Grande do Sul,Não,4.9901278e-06
jacuizinho,Rio Grande do Sul,Não,4.985371e-06
planalto alegre,Santa Catarina,Não,4.980918e-06
capela nova,Minas Gerais,Não,4.9678865e-06
senador cortes,Minas Gerais,Não,4.9597825e-06
tupirama,Tocantins,Não,4.952348e-06
braga,Rio Grande do Sul,Não,4.9506334e-06
angico,Tocantins,Não,4.9492646e-06
jateí,Mato Grosso do Sul,Não,4.9401397e-06
espírito santo do turvo,São Paulo,Não,4.9263786e-06
presidente castelo branco,Paraná,Não,4.9263695e-06
matos costa,Santa Catarina,Não,4.9141413e-06
guaraíta,Goiás,Não,4.9118594e-06
roncador,Paraná,Não,4.9088953e-06
salinas,Minas Gerais,Não,4.9058767e-06
